filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
containment,1000,560,0.00362038,[0.001,0.01),8,3190,1504,0.471473,1504,0,0,8,490,475,170,39,504,341,0,0,3,163,207,100,29,157
containment,1000,561,0.00147234,[0.001,0.01),8,1462,630,0.430917,630,0,0,4,136,126,53,12,501,371,0,0,3,106,106,51,11,352
containment,1000,562,0.0194643,[0.01,0.1),8,8567,3921,0.457686,3921,0,0,8,1072,1596,867,533,570,322,0,0,0,98,201,176,137,66
containment,1000,563,0.0632517,[0.01,0.1),8,10229,4045,0.395444,4045,0,0,35,1540,2153,1096,739,621,196,0,0,0,101,279,205,164,55
containment,1000,564,0.252526,[0.1,0.5),8,13351,3996,0.299303,3996,0,0,3,1418,3020,1786,1771,1357,174,0,0,0,46,168,158,271,183
containment,1000,565,0.144289,[0.1,0.5),8,13935,3682,0.264227,3682,0,0,0,1570,3607,2243,1759,1074,178,0,0,0,56,192,221,203,150
containment,1000,566,0.000145935,[0,0.001),8,146,45,0.308219,45,0,0,0,5,5,4,0,87,45,0,0,0,5,5,4,0,87
containment,1000,567,0.000254886,[0,0.001),8,255,76,0.298039,76,0,0,0,20,20,0,1,138,76,0,0,0,20,20,0,1,138
containment,1000,568,0.252526,[0.1,0.5),8,13447,3665,0.272551,3665,0,0,4,2131,3740,1725,1205,977,124,0,0,0,35,222,228,261,130
containment,1000,569,0.168734,[0.1,0.5),8,13083,4094,0.312925,4094,0,0,14,1716,3397,1673,1244,945,146,0,0,0,56,215,192,261,130
containment,1000,570,0.0842872,[0.01,0.1),8,13680,4092,0.299123,4092,0,0,13,2131,3750,1956,921,817,166,0,0,0,74,277,218,170,95
containment,1000,571,0.252526,[0.1,0.5),8,11940,3734,0.31273,3734,0,0,4,1609,2919,1434,1198,1042,145,0,0,0,58,201,198,232,166
containment,1000,572,0.0118807,[0.01,0.1),8,6991,3299,0.471892,3299,0,0,28,1278,1295,438,125,528,314,0,0,1,171,281,125,54,54
containment,1000,573,0.722501,[0.5,1.0],8,15252,2242,0.146997,2242,0,0,1,649,2617,2714,3624,3405,67,0,0,0,5,72,154,311,391
containment,1000,574,0.00049078,[0,0.001),8,490,216,0.440816,216,0,0,8,57,23,2,0,184,216,0,0,8,57,23,2,0,184
containment,1000,575,0.722501,[0.5,1.0],8,13655,3236,0.236983,3236,0,0,2,933,2665,2091,2287,2441,70,0,0,0,14,101,154,301,360
containment,1000,576,0.00261083,[0.001,0.01),8,2442,1216,0.497952,1216,0,0,16,366,269,61,13,501,409,0,0,3,162,170,50,12,194
containment,1000,577,0.000243891,[0,0.001),8,244,79,0.32377,79,0,0,0,20,12,5,0,128,79,0,0,0,20,12,5,0,128
containment,1000,578,0.722501,[0.5,1.0],8,14884,2838,0.190675,2838,0,0,1,994,3425,2675,2728,2223,67,0,0,0,15,97,179,320,322
containment,1000,579,0.00167025,[0.001,0.01),8,1659,827,0.498493,827,0,0,1,144,151,28,8,500,454,0,0,1,95,123,25,7,295
containment,1000,580,0.0020191,[0.001,0.01),8,1965,951,0.483969,951,0,0,24,242,199,40,5,504,418,0,0,11,145,136,30,5,255
containment,1000,581,2.09906e-05,[0,0.001),8,21,3,0.142857,3,0,0,0,1,0,0,0,17,3,0,0,0,1,0,0,0,17
containment,1000,582,3.29852e-05,[0,0.001),8,33,9,0.272727,9,0,0,1,1,0,0,0,22,9,0,0,1,1,0,0,0,22
containment,1000,583,0.00274477,[0.001,0.01),8,2460,1333,0.54187,1333,0,0,19,308,241,51,8,500,472,0,0,6,140,157,39,7,179
containment,1000,584,0.02016,[0.01,0.1),8,7870,3724,0.473189,3724,0,0,8,1169,1560,608,266,535,273,0,0,0,107,273,186,112,49
containment,1000,585,2.69879e-05,[0,0.001),8,27,7,0.259259,7,0,0,0,2,0,0,0,18,7,0,0,0,2,0,0,0,18
containment,1000,586,0.0721757,[0.01,0.1),8,10861,4299,0.39582,4299,0,0,2,1631,2536,1147,610,636,175,0,0,0,85,276,231,165,68
containment,1000,587,7.09682e-05,[0,0.001),8,71,17,0.239437,17,0,0,0,2,2,0,0,50,17,0,0,0,2,2,0,0,50
containment,1000,588,0.0028947,[0.001,0.01),8,2608,1407,0.539494,1407,0,0,20,366,245,60,9,501,482,0,0,5,171,125,44,6,167
containment,1000,589,0.722501,[0.5,1.0],8,16022,1367,0.0853202,1367,0,0,0,495,2727,3481,4221,3731,52,0,0,0,6,65,161,288,428
containment,1000,590,0.0217752,[0.01,0.1),8,7957,3897,0.489757,3897,0,0,5,1068,1489,593,347,558,299,0,0,0,101,235,174,136,55
containment,1000,591,0.361036,[0.1,0.5),8,14173,3465,0.244479,3465,0,0,5,1324,3196,2291,2445,1447,92,0,0,0,26,138,211,307,226
containment,1000,592,9.99552e-06,[0,0.001),8,10,1,0.1,1,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,8
containment,1000,593,0.0360988,[0.01,0.1),8,11626,4131,0.355324,4131,0,0,16,1893,2707,1345,921,613,204,0,0,0,103,266,189,185,53
containment,1000,594,0.000527764,[0,0.001),8,528,209,0.395833,209,0,0,0,47,39,4,2,227,209,0,0,0,47,39,4,2,227
containment,1000,595,0.00797943,[0.001,0.01),8,5812,2673,0.459911,2673,0,0,24,1014,1070,395,106,530,360,0,0,2,146,238,124,42,88
containment,1000,596,0.252526,[0.1,0.5),8,10577,3919,0.370521,3919,0,0,7,1339,2354,1138,908,912,152,0,0,0,56,239,193,232,128
containment,1000,597,0.000213904,[0,0.001),8,214,74,0.345794,74,0,0,0,10,10,2,0,118,74,0,0,0,10,10,2,0,118
containment,1000,598,0.0443231,[0.01,0.1),8,10595,4587,0.43294,4587,0,0,31,1929,2108,913,401,626,254,0,0,0,154,258,160,112,62
containment,1000,599,0.101002,[0.1,0.5),8,10710,4138,0.386368,4138,0,0,11,1382,2388,1255,715,821,200,0,0,0,87,229,221,177,86
containment,1000,600,0.00091559,[0,0.001),8,916,391,0.426856,391,0,0,2,78,75,10,4,356,391,0,0,2,78,75,10,4,356
containment,1000,601,0.000738669,[0,0.001),8,739,329,0.445196,329,0,0,1,61,70,12,0,266,329,0,0,1,61,70,12,0,266
containment,1000,602,0.0104253,[0.01,0.1),8,6564,3198,0.487203,3198,0,0,91,1262,1153,252,88,520,364,0,0,7,212,270,64,29,54
containment,1000,603,0.722501,[0.5,1.0],8,15173,2450,0.161471,2450,0,0,1,802,3093,2684,3228,2915,58,0,0,0,8,63,135,319,417
containment,1000,604,0.240857,[0.1,0.5),8,12694,3710,0.292264,3710,0,0,7,1468,3044,1776,1683,1006,127,0,0,0,44,183,190,308,148
containment,1000,605,0.000358839,[0,0.001),8,359,134,0.373259,134,0,0,0,25,17,5,0,178,134,0,0,0,25,17,5,0,178
containment,1000,606,0.00163127,[0.001,0.01),8,1590,665,0.418239,665,0,0,3,203,173,39,6,501,401,0,0,2,118,131,35,6,307
containment,1000,607,0.0350493,[0.01,0.1),8,8793,4206,0.478335,4206,0,0,46,1392,1772,575,212,590,338,0,0,1,112,275,143,70,61
containment,1000,608,0.252526,[0.1,0.5),8,11403,4150,0.363939,4150,0,0,13,1642,2633,1192,913,860,207,0,0,0,53,222,202,194,122
containment,1000,609,0.0443231,[0.01,0.1),8,10398,4668,0.448932,4668,0,0,45,2032,2095,709,275,574,255,0,0,1,147,322,153,77,45
containment,1000,610,0.0103564,[0.01,0.1),8,6355,2664,0.419197,2664,0,0,15,1058,1339,531,221,527,263,0,0,0,149,297,155,70,66
containment,1000,611,0.00168125,[0.001,0.01),8,1671,761,0.455416,761,0,0,2,205,165,23,16,499,409,0,0,2,143,124,17,15,290
containment,1000,612,0.000702685,[0,0.001),8,703,351,0.499289,351,0,0,7,85,23,4,1,232,351,0,0,7,85,23,4,1,232
containment,1000,613,3.19857e-05,[0,0.001),8,32,10,0.3125,10,0,0,1,3,0,0,0,18,10,0,0,1,3,0,0,0,18
containment,1000,614,0.00130242,[0.001,0.01),8,1288,397,0.30823,397,0,0,3,121,162,75,30,500,302,0,0,2,93,131,70,28,374
containment,1000,615,0.722501,[0.5,1.0],8,15465,2250,0.14549,2250,0,0,0,678,2879,2765,3565,3328,66,0,0,0,6,68,146,296,418
containment,1000,616,0.0503175,[0.01,0.1),8,10596,4335,0.409117,4335,0,0,30,1724,2278,961,638,630,232,0,0,0,98,244,186,171,69
containment,1000,617,0.168734,[0.1,0.5),8,13663,4021,0.294298,4021,0,0,7,1661,3441,1969,1478,1086,158,0,0,0,46,215,187,280,114
containment,1000,618,0.722501,[0.5,1.0],8,13989,2959,0.211523,2959,0,0,1,773,2480,2227,2792,2757,75,0,0,0,14,71,164,283,393
containment,1000,619,0.722501,[0.5,1.0],8,10671,3695,0.346266,3695,0,0,9,1077,2155,1236,1291,1208,75,0,0,0,16,104,144,317,344
containment,1000,620,0.144289,[0.1,0.5),8,12672,4209,0.33215,4209,0,0,2,1422,2928,1722,1364,1025,155,0,0,0,52,217,213,217,146
containment,1000,621,0.0443231,[0.01,0.1),8,10517,4538,0.431492,4538,0,0,34,2039,2152,817,335,602,242,0,0,0,138,301,161,107,51
containment,1000,622,0.0109161,[0.01,0.1),8,6844,3021,0.441409,3021,0,0,30,1201,1302,531,242,517,322,0,0,1,154,254,143,78,48
containment,1000,623,0.0630008,[0.01,0.1),8,9425,3747,0.39756,3747,0,0,19,1217,1899,1013,946,584,148,0,0,0,77,224,219,289,43
containment,1000,624,0.00117447,[0.001,0.01),8,1175,588,0.500426,588,0,0,0,81,75,26,0,405,489,0,0,0,74,73,26,0,338
containment,1000,625,0.0443231,[0.01,0.1),8,10663,4624,0.433649,4624,0,0,39,1700,2293,927,443,637,296,0,0,0,122,266,153,110,53
containment,1000,626,0.00883204,[0.001,0.01),8,5853,2649,0.452588,2649,0,0,25,920,1140,434,171,514,290,0,0,0,148,278,156,69,59
containment,1000,627,0.361036,[0.1,0.5),8,12996,3372,0.259464,3372,0,0,2,1078,2725,2115,2295,1409,83,0,0,0,18,149,211,316,223
containment,1000,628,0.722501,[0.5,1.0],8,14717,2685,0.182442,2685,0,0,1,872,2936,2526,3125,2572,54,0,0,0,5,73,141,336,391
containment,1000,629,0.00159029,[0.001,0.01),8,1559,702,0.450289,702,0,0,0,159,147,31,20,500,418,0,0,0,113,117,27,18,307
containment,1000,630,0.0547835,[0.01,0.1),8,12224,3942,0.32248,3942,0,0,6,1513,2759,1649,1642,713,180,0,0,0,54,235,191,256,84
containment,1000,631,0.0116058,[0.01,0.1),8,6797,3265,0.480359,3265,0,0,13,1028,1195,440,320,536,351,0,0,1,141,219,122,105,61
containment,1000,632,0.00168525,[0.001,0.01),8,1648,726,0.440534,726,0,0,2,148,190,69,13,500,388,0,0,1,104,148,59,12,288
containment,1000,633,0.037942,[0.01,0.1),8,10368,3741,0.360822,3741,0,0,3,1159,2100,1335,1382,648,178,0,0,0,73,209,205,259,76
containment,1000,634,0.00452697,[0.001,0.01),8,3639,1575,0.432811,1575,0,0,7,536,644,242,130,505,295,0,0,0,138,228,131,84,124
containment,1000,635,4.19812e-05,[0,0.001),8,42,8,0.190476,8,0,0,0,2,1,1,0,30,8,0,0,0,2,1,1,0,30
containment,1000,636,0.00101255,[0.001,0.01),8,1013,533,0.52616,533,0,0,1,78,60,9,2,330,527,0,0,1,78,60,9,2,323
containment,1000,637,0.00972364,[0.001,0.01),8,6158,2524,0.409873,2524,0,0,14,982,1110,572,438,518,272,0,0,0,124,222,175,141,66
containment,1000,638,1.79919e-05,[0,0.001),8,18,3,0.166667,3,0,0,1,3,0,0,0,11,3,0,0,1,3,0,0,0,11
containment,1000,639,0.168734,[0.1,0.5),8,11757,3924,0.333759,3924,0,0,14,1475,2823,1584,1083,854,155,0,0,0,45,221,242,227,110
containment,1000,640,0.0561728,[0.01,0.1),8,10975,4430,0.403645,4430,0,0,6,1828,2545,1082,492,592,189,0,0,0,91,291,213,153,63
containment,1000,641,0.252526,[0.1,0.5),8,14678,3537,0.240973,3537,0,0,10,1597,3785,2290,1975,1484,133,0,0,0,41,177,202,253,194
containment,1000,642,0.0229157,[0.01,0.1),8,7608,3883,0.510384,3883,0,0,6,1092,1352,514,193,568,360,0,0,0,109,221,163,88,59
containment,1000,643,0.00167125,[0.001,0.01),8,1656,785,0.474034,785,0,0,8,202,166,22,8,465,437,0,0,4,137,118,18,7,279
containment,1000,644,0.000337849,[0,0.001),8,338,150,0.443787,150,0,0,1,27,14,2,1,143,150,0,0,1,27,14,2,1,143
containment,1000,645,0.101002,[0.1,0.5),8,10440,4286,0.410536,4286,0,0,20,1615,2391,1034,439,655,211,0,0,0,92,264,224,133,76
containment,1000,646,0.000143936,[0,0.001),8,144,53,0.368056,53,0,0,0,10,6,2,0,73,53,0,0,0,10,6,2,0,73
containment,1000,647,0.0143506,[0.01,0.1),8,7178,3213,0.447618,3213,0,0,39,1239,1392,522,239,534,248,0,0,2,143,278,183,98,48
containment,1000,648,0.0060273,[0.001,0.01),8,4446,2395,0.538686,2395,0,0,71,802,545,108,20,505,435,0,0,6,181,216,58,13,91
containment,1000,649,0.252526,[0.1,0.5),8,14559,3580,0.245896,3580,0,0,3,1846,3765,2183,1831,1351,144,0,0,0,38,194,204,258,162
containment,1000,650,0.252526,[0.1,0.5),8,14495,3442,0.237461,3442,0,0,2,1826,3948,2220,1753,1304,147,0,0,0,46,228,203,245,131
containment,1000,651,0.000808638,[0,0.001),8,809,358,0.442522,358,0,0,2,74,52,12,2,309,358,0,0,2,74,52,12,2,309
containment,1000,652,0.000261883,[0,0.001),8,262,76,0.290076,76,0,0,0,19,19,0,0,148,76,0,0,0,19,19,0,0,148
containment,1000,653,0.0277925,[0.01,0.1),8,9339,3692,0.395331,3692,0,0,2,1257,2009,1048,749,582,200,0,0,0,79,224,217,200,80
containment,1000,654,0.00565547,[0.001,0.01),8,4255,1850,0.434783,1850,0,0,16,778,767,218,119,507,293,0,0,2,163,260,107,64,111
containment,1000,655,0.004455,[0.001,0.01),8,3817,1511,0.395861,1511,0,0,5,537,723,310,229,502,312,0,0,0,139,227,125,90,107
containment,1000,656,0.000572743,[0,0.001),8,573,225,0.39267,225,0,0,1,56,36,6,3,246,225,0,0,1,56,36,6,3,246
containment,1000,657,0.0278575,[0.01,0.1),8,10274,3989,0.388262,3989,0,0,8,1302,1961,1286,1158,570,218,0,0,0,72,203,222,245,40
containment,1000,658,0.0191864,[0.01,0.1),8,8223,3723,0.452754,3723,0,0,11,1204,1574,740,407,564,334,0,0,1,104,209,173,127,52
containment,1000,659,0.0017832,[0.001,0.01),8,1730,717,0.414451,717,0,0,1,213,193,82,21,503,365,0,0,0,127,141,70,18,279
containment,1000,660,0.0561728,[0.01,0.1),8,11181,4324,0.386727,4324,0,0,8,1676,2572,1313,645,643,204,0,0,0,92,265,216,161,62
containment,1000,661,0.00418013,[0.001,0.01),8,3666,1834,0.500273,1834,0,0,36,695,483,88,27,503,422,0,0,4,192,188,49,18,127
containment,1000,662,0.000385827,[0,0.001),8,386,136,0.352332,136,0,0,1,32,23,4,1,189,136,0,0,1,32,23,4,1,189
containment,1000,663,0.722501,[0.5,1.0],8,14050,3105,0.220996,3105,0,0,2,920,3019,2338,2526,2140,57,0,0,0,14,78,148,305,398
containment,1000,664,0.00251587,[0.001,0.01),8,2381,1169,0.49097,1169,0,0,13,312,289,66,29,503,440,0,0,4,148,164,36,20,188
containment,1000,665,6.89691e-05,[0,0.001),8,69,23,0.333333,23,0,0,0,7,2,0,0,37,23,0,0,0,7,2,0,0,37
containment,1000,666,1.49933e-05,[0,0.001),8,15,2,0.133333,2,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,13
containment,1000,667,0.0118807,[0.01,0.1),8,6715,3153,0.469546,3153,0,0,13,1250,1231,413,131,524,333,0,0,0,166,254,132,55,60
containment,1000,668,0.00646011,[0.001,0.01),8,4920,2307,0.468902,2307,0,0,15,890,813,298,91,506,341,0,0,1,161,232,128,40,97
containment,1000,669,0.101002,[0.1,0.5),8,12709,4415,0.347392,4415,0,0,11,1884,3309,1509,781,800,188,0,0,0,84,272,215,156,85
containment,1000,670,0.000530762,[0,0.001),8,531,232,0.436911,232,0,0,0,37,39,6,1,216,232,0,0,0,37,39,6,1,216
containment,1000,671,0.168734,[0.1,0.5),8,13680,3774,0.275877,3774,0,0,16,1795,3554,1997,1478,1066,148,0,0,0,43,226,239,224,120
containment,1000,672,0.000896598,[0,0.001),8,897,269,0.299889,269,0,0,0,53,76,31,4,464,269,0,0,0,53,76,31,4,464
containment,1000,673,3.89825e-05,[0,0.001),8,39,2,0.0512821,2,0,0,0,1,1,0,0,35,2,0,0,0,1,1,0,0,35
containment,1000,674,0.00174222,[0.001,0.01),8,1696,771,0.454599,771,0,0,1,195,167,53,8,501,427,0,0,1,116,124,46,7,279
containment,1000,675,0.000910592,[0,0.001),8,911,343,0.376509,343,0,0,1,58,76,29,12,392,343,0,0,1,58,76,29,12,392
containment,1000,676,0.0898338,[0.01,0.1),8,11879,3560,0.299689,3560,0,0,10,1289,2668,1802,1882,668,106,0,0,0,45,199,220,356,74
containment,1000,677,0.0102314,[0.01,0.1),8,6688,2873,0.429575,2873,0,0,11,1155,1305,585,240,519,289,0,0,0,149,248,179,73,62
containment,1000,678,0.0210876,[0.01,0.1),8,8329,3917,0.470285,3917,0,0,2,1046,1625,695,489,555,303,0,0,0,95,227,160,159,56
containment,1000,679,0.0180549,[0.01,0.1),8,8169,3381,0.413882,3381,0,0,27,1421,1667,691,431,551,261,0,0,1,141,268,151,122,56
containment,1000,680,0.033525,[0.01,0.1),8,9378,3899,0.41576,3899,0,0,26,1758,1976,783,361,575,230,0,0,1,143,294,167,122,43
containment,1000,681,0.0060183,[0.001,0.01),8,4429,2379,0.537142,2379,0,0,7,650,584,212,87,510,411,0,0,0,142,190,100,47,110
containment,1000,682,0.0297027,[0.01,0.1),8,9673,4122,0.426135,4122,0,0,43,1842,2009,777,314,566,260,0,0,0,153,272,174,107,34
containment,1000,683,0.0169344,[0.01,0.1),8,6950,3328,0.478849,3328,0,0,42,1373,1116,448,126,517,287,0,0,2,150,282,177,62,40
containment,1000,684,0.0337289,[0.01,0.1),8,8907,3939,0.442236,3939,0,0,13,1117,1692,882,679,585,271,0,0,0,69,221,194,188,57
containment,1000,685,0.01563,[0.01,0.1),8,7263,2937,0.404378,2937,0,0,31,1234,1468,699,372,522,192,0,0,1,135,297,200,137,38
containment,1000,686,0.722501,[0.5,1.0],8,13060,3308,0.253292,3308,0,0,0,657,1999,1859,2603,2634,94,0,0,0,10,58,111,304,423
containment,1000,687,0.00656006,[0.001,0.01),8,4703,2120,0.450776,2120,0,0,13,759,830,306,166,509,297,0,0,3,152,239,127,79,103
containment,1000,688,0.168734,[0.1,0.5),8,13491,4091,0.303239,4091,0,0,11,2230,3620,1687,1011,841,177,0,0,0,76,258,194,205,90
containment,1000,689,0.000800641,[0,0.001),8,801,256,0.3196,256,0,0,5,76,63,25,7,369,256,0,0,5,76,63,25,7,369
containment,1000,690,1.59928e-05,[0,0.001),8,16,2,0.125,2,0,0,0,1,1,0,0,12,2,0,0,0,1,1,0,0,12
containment,1000,691,0.000306863,[0,0.001),8,307,103,0.335505,103,0,0,0,21,16,4,0,163,103,0,0,0,21,16,4,0,163
containment,1000,692,0.0801941,[0.01,0.1),8,11479,4278,0.372681,4278,0,0,10,1373,2509,1352,1220,737,193,0,0,0,61,244,194,209,99
containment,1000,693,0.168734,[0.1,0.5),8,10870,4072,0.374609,4072,0,0,15,1747,2601,1006,706,723,138,0,0,0,49,246,213,256,98
containment,1000,694,0.000393824,[0,0.001),8,394,149,0.378173,149,0,0,0,32,21,5,0,187,149,0,0,0,32,21,5,0,187
containment,1000,695,0.00395223,[0.001,0.01),8,3331,1728,0.518763,1728,0,0,10,496,436,124,32,505,409,0,0,3,162,196,77,19,134
containment,1000,696,0.00206208,[0.001,0.01),8,1953,753,0.385561,753,0,0,3,277,282,97,40,501,333,0,0,0,124,184,81,37,241
containment,1000,697,0.101002,[0.1,0.5),8,12041,4270,0.354622,4270,0,0,13,2002,3107,1356,565,728,172,0,0,0,82,269,242,128,107
containment,1000,698,0.00100655,[0.001,0.01),8,1007,372,0.369414,372,0,0,0,73,92,22,10,438,368,0,0,0,73,92,22,10,435
containment,1000,699,0.722501,[0.5,1.0],8,15328,2268,0.147965,2268,0,0,1,755,2880,2811,3486,3127,60,0,0,0,13,82,120,317,408
containment,1000,700,0.00150433,[0.001,0.01),8,1495,754,0.504348,754,0,0,8,147,106,28,6,446,468,0,0,5,110,91,27,5,294
containment,1000,701,0.000215903,[0,0.001),8,216,74,0.342593,74,0,0,0,12,11,1,0,118,74,0,0,0,12,11,1,0,118
containment,1000,702,0.252526,[0.1,0.5),8,13132,3740,0.2848,3740,0,0,4,1728,3249,1711,1513,1187,161,0,0,0,52,197,189,250,151
containment,1000,703,0.00720277,[0.001,0.01),8,5301,2342,0.441803,2342,0,0,52,957,908,351,178,513,311,0,0,5,176,247,123,62,76
containment,1000,704,0.252526,[0.1,0.5),8,12252,4332,0.353575,4332,0,0,8,1662,3027,1371,993,859,205,0,0,0,65,212,203,198,117
containment,1000,705,0.0297027,[0.01,0.1),8,8310,3860,0.464501,3860,0,0,54,1519,1552,575,202,548,259,0,0,0,158,303,156,78,46
containment,1000,706,2.49888e-05,[0,0.001),8,25,6,0.24,6,0,0,0,0,1,0,0,18,6,0,0,0,0,1,0,0,18
containment,1000,707,0.0104253,[0.01,0.1),8,6103,3250,0.532525,3250,0,0,86,1066,933,192,59,517,383,0,0,5,193,249,73,30,67
containment,1000,708,0.000435805,[0,0.001),8,436,167,0.383028,167,0,0,1,46,30,6,0,186,167,0,0,1,46,30,6,0,186
containment,1000,709,0.00117148,[0.001,0.01),8,1171,571,0.487617,571,0,0,7,112,76,9,9,387,466,0,0,7,103,75,9,9,331
containment,1000,710,0.00845821,[0.001,0.01),8,5516,2562,0.464467,2562,0,0,28,1081,968,296,69,512,309,0,0,3,182,283,122,30,71
containment,1000,711,0.0116068,[0.01,0.1),8,6818,3101,0.454825,3101,0,0,16,1279,1198,497,202,525,292,0,0,0,165,247,157,85,54
containment,1000,712,1.49933e-05,[0,0.001),8,15,4,0.266667,4,0,0,0,1,0,0,0,10,4,0,0,0,1,0,0,0,10
containment,1000,713,0.00744866,[0.001,0.01),8,5182,2262,0.436511,2262,0,0,12,806,992,445,152,513,303,0,0,0,134,244,165,61,93
containment,1000,714,0.0125994,[0.01,0.1),8,7314,3403,0.465272,3403,0,0,9,1085,1402,564,319,532,312,0,0,0,120,256,146,98,68
containment,1000,715,0.00153431,[0.001,0.01),8,1523,644,0.42285,644,0,0,1,137,156,67,14,504,386,0,0,1,94,114,63,12,330
containment,1000,716,0.0020011,[0.001,0.01),8,1926,963,0.5,963,0,0,12,212,179,42,16,502,430,0,0,7,127,129,35,12,260
containment,1000,717,0.00440703,[0.001,0.01),8,3526,1621,0.459728,1621,0,0,9,602,529,183,78,504,310,0,0,2,177,240,110,47,114
containment,1000,718,0.0131201,[0.01,0.1),8,6997,3315,0.473774,3315,0,0,32,1269,1237,488,136,520,321,0,0,2,164,256,152,55,50
containment,1000,719,0.0505384,[0.01,0.1),8,9874,4197,0.425056,4197,0,0,2,1617,2193,849,445,571,226,0,0,0,128,275,178,144,49
containment,1000,720,0.168734,[0.1,0.5),8,14817,3320,0.224067,3320,0,0,6,1977,4190,2393,1761,1170,143,0,0,0,46,244,214,233,120
containment,1000,721,0.00353442,[0.001,0.01),8,3087,1386,0.44898,1386,0,0,2,457,500,153,83,506,363,0,0,0,139,209,90,44,155
containment,1000,722,0.722501,[0.5,1.0],8,12670,3281,0.258958,3281,0,0,5,1003,2547,1816,1969,2049,75,0,0,0,15,90,154,308,358
containment,1000,723,0.722501,[0.5,1.0],8,12458,3282,0.263445,3282,0,0,5,931,2390,1840,2086,1924,58,0,0,0,16,80,132,328,386
containment,1000,724,0.00208806,[0.001,0.01),8,1992,745,0.373996,745,0,0,3,259,339,106,40,500,296,0,0,0,136,205,85,32,246
containment,1000,725,0.00288971,[0.001,0.01),8,2605,1278,0.490595,1278,0,0,2,378,314,94,33,506,392,0,0,0,153,175,73,20,187
containment,1000,726,0.000919588,[0,0.001),8,920,395,0.429348,395,0,0,3,104,72,12,2,332,395,0,0,3,104,72,12,2,332
containment,1000,727,0.722501,[0.5,1.0],8,12870,3473,0.269852,3473,0,0,1,950,2536,1951,2114,1845,77,0,0,0,17,107,160,321,318
containment,1000,728,0.00457995,[0.001,0.01),8,3921,1809,0.461362,1809,0,0,9,632,695,219,49,508,375,0,0,0,158,239,95,27,106
containment,1000,729,0.0135049,[0.01,0.1),8,7501,3616,0.482069,3616,0,0,17,1199,1321,560,260,528,363,0,0,1,126,200,168,88,54
containment,1000,730,0.0315519,[0.01,0.1),8,9007,3591,0.39869,3591,0,0,6,1129,1760,970,982,569,208,0,0,1,71,209,204,266,41
containment,1000,731,0.00295168,[0.001,0.01),8,2663,1310,0.491926,1310,0,0,7,400,307,104,31,504,414,0,0,1,144,173,69,23,176
containment,1000,732,0.0115588,[0.01,0.1),8,6319,3126,0.494699,3126,0,0,71,1076,1078,311,133,524,379,0,0,4,151,263,97,51,55
containment,1000,733,0.722501,[0.5,1.0],8,15641,2008,0.128381,2008,0,0,0,659,3111,2988,3679,3196,60,0,0,0,6,108,128,316,382
containment,1000,734,0.00115648,[0.001,0.01),8,1157,521,0.450303,521,0,0,4,125,94,27,4,382,440,0,0,2,118,92,27,4,317
containment,1000,735,0.000117947,[0,0.001),8,118,30,0.254237,30,0,0,0,4,4,1,0,79,30,0,0,0,4,4,1,0,79
containment,1000,736,0.00973064,[0.001,0.01),8,5963,2788,0.46755,2788,0,0,27,1085,1078,364,105,516,327,0,0,2,161,262,122,47,79
containment,1000,737,4.6979e-05,[0,0.001),8,47,12,0.255319,12,0,0,1,4,0,0,1,29,12,0,0,1,4,0,0,1,29
containment,1000,738,0.0561728,[0.01,0.1),8,9954,4161,0.418023,4161,0,0,12,1651,2066,955,478,631,193,0,0,0,99,279,209,148,72
containment,1000,739,0.000354841,[0,0.001),8,355,120,0.338028,120,0,0,0,31,37,5,1,161,120,0,0,0,31,37,5,1,161
containment,1000,740,0.722501,[0.5,1.0],8,15199,1590,0.104612,1590,0,0,0,1012,3540,3178,3188,2691,106,0,0,0,9,107,165,267,346
containment,1000,741,0.00542657,[0.001,0.01),8,4064,1956,0.481299,1956,0,0,24,690,623,238,29,504,318,0,0,4,175,265,137,14,87
containment,1000,742,0.0397602,[0.01,0.1),8,10177,3692,0.362779,3692,0,0,6,1353,2162,1339,1033,592,149,0,0,0,81,193,242,280,55
containment,1000,743,0.0264961,[0.01,0.1),8,8448,3914,0.463305,3914,0,0,3,1161,1703,693,425,549,295,0,0,0,86,262,173,143,41
containment,1000,744,0.00232396,[0.001,0.01),8,2240,1090,0.486607,1090,0,0,28,320,240,44,16,502,412,0,0,8,171,155,35,10,209
containment,1000,745,0.000874608,[0,0.001),8,875,350,0.4,350,0,0,0,63,56,8,6,392,350,0,0,0,63,56,8,6,392
containment,1000,746,0.0721757,[0.01,0.1),8,11377,4191,0.368375,4191,0,0,12,1538,2724,1345,842,725,189,0,0,0,67,252,206,197,89
containment,1000,747,0.126858,[0.1,0.5),8,14118,3876,0.274543,3876,0,0,7,2043,3660,2092,1489,951,160,0,0,0,71,220,214,230,105
